"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5260414105149","127.388535031847","253.497781894408","426.501235884263","568.532223250077","757.147375382168","1172.93663281362","977.591328859825","1152.61795438656","1401.56147116922","1582.90092351498",
"Africa Eastern and Southern","AFE","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76273346445867","8.96678796397135","15.6875380365807","19.0041930330002","24.5228254909567","29.5568818233608","94.9622939936684","894.612659071093","1164.55993320165","1322.65272456535","1310.17317012981",
"Afghanistan","AFG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479690076353297","0.531254163912031","1.21945826657602","1.42549059808379","1.70807991320796","2.15031247963196","12.0396705448725","43.4481809910709","52.8624804496254","27.5223880957969","34.9873630628133",
"Africa Western and Central","AFW","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603515154285835","0.860843142401034","1.54310129725533","1.96679087078615","2.62482649570679","3.42391859036171","29.6932770050495","109.743511060353","89.7073504262246","43.5858010558947","45.5925054935722",
"Angola","AGO","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2844529345832","1.85791799232556","3.18624498041953","4.57414586666726","5.93873313385871","8.14075837440173","8.32105919317207","10.7992921701208","11.1977405101827","14.7367036520222","20.0813794861041",
"Albania","ALB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11943477235488","8.26106337096133","25.5137134485887","35.5774531517479","52.2653390116797","68.3860849244091","144.640261242564","443.020375805171","526.099855706299","767.292728482432","884.858142544973",
"Andorra","AND","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","686.764392450328","943.306108802598","1116.13912916884","978.08592299121","1098.30457121937","2025.822830254","2833.30098971473","3415.71749548684","5194.26553085394","20182.5110828818","9719.79550896266",
"Arab World","ARB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.21319112209547","9.02089561599508","16.7053612729967","20.5084863086575","26.7285496525153","36.5276924994307","55.7614066379863","127.058894641508","136.724373121881","153.177269223375","152.265385137589",
"United Arab Emirates","ARE","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8128869737747","125.631819633839","237.048270991571","275.388707954026","367.042891056417","586.641585957567","938.684271670419","1285.09911137167","1483.96329090976","1912.07720034725","1405.50432742862",
"Argentina","ARG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.203211310809","34.0268856020468","63.3307655179964","73.8574224754747","89.9237160032342","123.272841307535","735.024765104071","1628.59139070889","1872.59091022077","3018.48882540292","3685.76312946783",
