"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Egypt, Arab Rep.","EGY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","680000","2310000","30000","700000","130000","8000000","61000000","104777603.416204","318166137.202863","1216285716.02327","548285715.06898","752571429.646531","293571428.990816","490000000.7","729142857.576871","1177571428.57143","1217428571.42857","947714285.714286","1190000000","1250181818.18182","734000000","253000000","459000000","493000000","1256000000","598000000","636000000","890550000","1076000000","1065300000","1235000000","509900000","646900000","237400000","1253300000","5375600000","10042800000","11578100000","9494600000","6711600000","6385600000","-482700000","2797700000","4192200000","4612200000","6925200000","8106800000","7408700000","8141300000","9010100000","",
"Euro area","EMU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2687319465.70257","3892857216.65994","5017927465.96209","6553991931.87475","7696387690.87717","6247329414.66466","5074944909.45443","7248983511.66335","9372703584.60218","10307935884.6312","10484468783.2625","9512933191.48372","8274369139.79258","9337466556.88046","9314912357.69604","9960639373.02782","13220773735.0798","23114251787.6164","33951312059.5043","45551979409.2364","60745451145.9359","55020865055.5744","60351966847.226","59194428865.0854","56543235732.1735","79799726661.983","93626163768.6674","90990870778.1421","173217334805.789","352402487688.034","555032214051.266","320365328198.431","253270736526.702","268978093220.539","270126278138.971","632976939310.571","817910758904.851","1281457260369.11","657121847577.391","438150611675.83","536184275609.389","818245641430.44","566198077929.318","596208466661.877","383684772096.35","743248111863.833","599284773704.243","486547402170.054","-22450490705.0662","-23121742392.7314","",
"Eritrea","ERI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36669547.2231249","40797036.645433","45493.2775877118","83222100","27870106.71","12131626.5","22766165.86","24999786.56","24103664.84","1431553.832","15375609.76","7206504.065","39000000","91000000","91000000","39000000","41358000","43859000","46511000","49323000","52305000","55468000","61015000","67116000","",
"Spain","ESP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","222000000","202000000","268000000","390000000","358000000","682635310.557578","477622019.881708","607674770.017613","1178156262.29804","1396810448.79965","1492697189.6098","1706766879.37235","1782685065.75119","1622388936.13354","1771829759.76171","1967804468.48446","3450598177.34751","4570700793.28043","7020568173.67176","8428379548.62269","13983611812.0265","12492782828.6164","13275723087.2105","10808165172.6317","8772628136.87355","8281607344.6532","9801379213.11597","9433660064.59714","15714658309.111","19628574139.8535","40509751188.4286","28909416991.4687","39359708554.1526","30744905690.6609","25268192650.5773","27007774843.3641","32927841460.4151","68229666915.1458","74088629877.4056","9549813317.16439","36609340306.4936","26832032514.651","20848479095.58","47373243838.9586","32943256862.6094","23037070821.4534","44253339407.6723","31565354023.7858","55382572351.9965","14813334469.5347","",
"Estonia","EST","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82271988.6444622","168371544.554155","218447607.214571","206807479.410852","165850731.382423","274049611.936437","595587942.514285","325892789.377935","416214286.787887","592889580.182473","338234260.376913","1038244664.19462","1086893435.16595","3057558404.59856","1758167635.56107","3033145919.87663","1977264596.96389","1866296946.5753","2592255114.54214","1119148299.05952","1787341526.52251","1097942106.98722","1781648554.48117","-715465129.889752","925762256.709316","1735775304.25104","1232538893.61203","3063087560.13098","",
"Ethiopia","ETH","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","5845410.63084319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170000","3500000","17210000","14140000","21930000","288490000","260670000","69980000","134640000","349400000","255000000","465000000","545100000","265111675.482385","545257102.178304","222000572.994807","108537543.965443","221459581.361984","288271568.250744","628624805.998665","278562822.162861","1343876023.73137","1855052153.64106","2626517918.313","4142937496.46329","4017159564.65434","3360419368.65295","2548743427.35754","",
"European Union","EUU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2899569468.99805","4101957483.67327","5247233595.56688","6849955524.54382","8012974185.76707","6594486584.7167","4895513546.9622","7411236947.02411","9556880496.87247","10674298739.8985","10849499996.8238","9811504829.89492","8777233646.06529","9639295532.57701","9617570868.60591","10479696702.5234","14482696247.6371","23850125597.8239","36143075340.2449","48464549239.7053","64506841223.5225","64773304817.1858","63652598900.4932","69609296420.7964","72276351556.2635","110526694662.889","109980235391.797","116730539404.243","220144081423.081","452579930441.906","633986714307.455","366252770235.304","295343566624.832","293507610674.729","313836058138.483","731279014293.048","911860089994.83","1477512334051.49","828460948198.916","478991025004.12","539435758001.155","877970479520.756","588029691678.474","609552790545.217","430709414102.699","773443086234.852","729742883403.939","537861061202.071","-43025712787.3866","118271765663.123","",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","688570000","694550000.00068","265599985.03911","341784999.995316","96138874.8116089","435463580.834878","82121247.0943395","114816659.392327","-129582797.360825","167764191.986526","-1328336626.33529","358918746.606109","595042323.664189","359910767.406756","355433566.062628","1230989559.90755","124851458.334122","847117444.358392","813163384.547057","2378108795.35379","1369311614.46639","3510644261.06262","2816887393.41478","3328600282.08216","3455835050.40906","2840696123.58577","4440381612.0171","10972340358.7301","9412302684.49074","7068857326.77268","9019389107.01938","9505290524.27001","9917884445.88253","16260722556.1708","15547613149.4207","20809819115.6923","22793094185.2396","34551175320.9006","37676572699.733","30639410067.686","33118050268.3739","40202909870.9386","42254179397.4588","30677963710.0775","20678685415.2013","26697204688.0485","21720286102.5906","24247835988.0284","21199864106.5459","20208185533.5091","",
"Finland","FIN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","18000000","25000000","37000000","13000000","35000000","68270104.6169261","57984170.9085386","48060229.1996462","33797154.8324691","27528009.7492348","27949721.2814738","99646702.7266323","910574.132838514","84470656.84219","136184676.073096","112511585.51363","405308277.25387","273394061.108314","531741374.925324","490175830.765097","812172838.219176","-232904201.903945","396369713.714145","863526070.917893","277840045.043795","1450710446.10372","752969481.736254","2454075989.11364","12514915951.3826","7797795098.68132","13502068644.6075","3224710299.84935","8094575465.0898","5965369887.32257","6777097341.61978","10867806670.7034","4638725790.33149","21979356204.6662","19406664159.1788","-8825823233.80591","12221008932.1761","-6008001205.17497","4931090894.98316","-4922279528.51922","17528599997.1117","17485137455.9979","5124075140.91578","17149122038.4331","-10571698824.826","15611668561.8507","",
"Fiji","FJI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","6400000","6500000","8500000","15700000","14300000","14100000","7330000","17100000","12190000","10170587.689665","36334087.8249029","36249750.0550676","36827764.6420869","31946263.9704152","23314315.2854096","21672150.9326871","8032725.26446812","16159396.5014773","31602682.4990824","30606741.5730338","-30386755.8761797","-40188200.0532002","37791314.9836244","-3243015.35567771","-31281482.1138906","-22683100.2607253","-72186987.8144374","-60193603.1308986","20334035.1819074","-147083835.755537","591375.114626136","41301896.3502762","30672578.3302519","40310494.5421484","250597673.082846","172951928.727855","583975309.323135","464230334.109297","679220489.280091","308373711.003253","178091735.587235","217158525.728722","277313671.991809","243782754.036692","377869372.267012","205373209.116505","391619655.400882","387602565.305446","468861002.876235","322282826.115833","",
"France","FRA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","621212781.7017","525655900.083","656666980.5374","1125479246.6729","1846644387.7063","1563849883.25955","977422843.564051","1896159371.65279","2471468400.48404","2588309412.66379","3282773277.87031","2469631624.9973","1585298782.09975","1725670868.53761","2397989218.95718","2595492779.80055","3255870956.36327","5139716801.65678","8489906284.29327","10303924628.9084","13183285334.811","15152742089.8424","21839501253.074","20754044035.6782","15797125294.9865","23736300874.0228","21971888803.0024","23047924754.756","29518429032.2114","45971216472.0879","41389082664.7616","50142053918.8897","51550483853.8505","42350800678.3511","35608535812.8721","85137061931.2541","78957053786.1346","83777598395.4508","67997446904.973","18422928061.9127","38889439213.3127","44205811126.5792","32944663317.8723","31589283790.5546","5804878132.66663","42825414105.9412","32803666728.5947","35868111746.0378","77493098693.2373","57482772401.4854","",
"Faroe Islands","FRO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","20209300","","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-700000","15700000","17400000","15900000","79600000","166900000","38700000","34900000","56546282.4088442","55048465.0520873","31522217.0310212","54575942.022219","131738211.444365","111844131.911157","8124375.43113784","15091384.2509476","110249347.782176","89806044.8430393","132550733.915725","-30532121.0000975","73457901.5900881","-54589233.7944703","126940086.185977","-113715590.728322","-99602903.9968595","-195496960.295521","-285112515.098994","-114712203.811615","132605754.18622","89452781.6263726","278061231.967685","-100615451.014713","1160708.31013769","99666154.0233406","313970792.039638","326161877.897877","267805000","654808577.188853","693511288.988999","635674956.848352","523939106.191844","1123536918.98497","677327365.545557","324032442.445876","1263109047.12989","41707702.3264655","1243660159.686","1314029329.7202","1379070810.8933","1553136883.3639","",
"United Kingdom","GBR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1487998811.68415","1771224349.2066","1207963191.18523","2722732319.90587","4373743379.63996","3318535789.63079","3006207709.47437","4426545753.96917","3787370849.09204","6469481160.44532","10122844315.8157","5879375698.17586","5413259759.41739","5178781725.93574","-347322544.783191","5476472897.18803","8569621721.76597","13074923701.8406","26430921298.4346","27108240789.3914","41363405438.8264","23244186242.4529","23011210833.6831","19686257926.6485","19561337402.3078","29129258040.8363","32412668835.2522","51311836383.8208","109817612847.493","129891584490.274","164130335444.123","56090924808.7938","89760582753.2235","36011240472.8341","87059621382.2839","252653397148.111","203636431868.244","209514959646.908","253454117907.322","14547108445.0914","66734551294.0913","27012050072.3452","46750789727.7264","54473175400.2415","58890445252.714","45333483122.0899","324813224213.021","125358809934.121","81158909779.2008","2236675458.26146","",
"Georgia","GEO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000000","","","242500000","265300000","82300000","131466678.34","109871635.49","160398660.46","334891041.62","492732940.01","453107292.01","1171394522.25","1892093991.1","1602232455.97","660800885.27","920915812.73","1170087549.5","968196197.63","1046562195.15","1836879042.83","1735285391.9","1658403920.09","1918136481.4","1259706699.36","1341122820.37","",
"Ghana","GHA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","67800000","30600000","11500000","14400000","14270000","70869954.9990845","-18260969.9999066","19217479.3838501","9696236.56497192","-2800000","15600000","16263751.9999695","16300000","2400000","2000000","5600000","4300000","4700000","5000000","15000000","14800000","20000000","22500000","125000000","233000000","106500000","120000000","81800000","167400000","243700000","165900000","89320000","58930000","136751000","139270000","144970000","636010000","1383177929.85458","2714916343.69978","2372540000","2527350000","3247588000","3294520000","3227000000","3363389444.44444","3192320530.7897","3485333369.27964","3254990000","2989035000","3879831469.7","",
"Gibraltar","GIB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","-4192000","4051000","12211000","57186000","42108000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","780000","1450000","870000","-700000","-1830000","630000","-520000","560000","-1310000","-400000","380000","700000","1110000","8400000","12850000","15680000","12330000","17860000","38770000","19690000","2720000","210000","769000","23774000","17301000","17810000","63452427","9942000","1677000","30000000","78966000","97900000","105000000","125000000","385900000","381880000","91030000","101350000","956060000","605560000","189999.999999999","-73758603.6635933","53272458.4212994","1618447260.26485","577590000","352760000","44400000","",
"Gambia, The","GMB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","100000","1700000","1700000","1400000","1200000","100000","900000","-560000","2104763.22636564","12364861.5970649","280000","2009878.34170447","270000","-400000","-1700000","-500000","-1990000","1525217.66358355","1177623.96914136","13713834.3210935","14120000","9270433.33943914","6323269.18631978","10741221.6768598","9716366.67037366","7729249.07225427","10655113.9800558","11666476.0379732","23700000","49480000","43520000","35480000","42827000","18272720.342347","55526319.4407831","53650280.0190841","82208102.587765","78094820.9585794","70792382.3207138","39447343.7084005","37140887.8131734","36077136.0813735","41183457.7698366","68340322.378848","23014092.0424561","71976051.7034138","69830172.212844","64338516.0351372","81805006.5959045","71083305.8667937","",
"Guinea-Bissau","GNB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","-130000","","40000","","230000","","","0","0","2290000","1440000","820000","120000","680000","470000","2020000","2090000","5830000","3300000","430000","40000","1030000","11479108.8785","4407138.2079","730876.6134","702270.8631","395613.596288615","3545253.68893724","4005503.68688217","1915633.35188715","8692468.08975684","17887123.5620828","18770117.49192","6630074.02775762","18890200","26240200","25024047.388377","6624917.19274534","19639703.7983811","28852727.6882278","18575499.4478127","14221700","15691197.9520896","20563818.2174005","71658680.3379902","",
"Equatorial Guinea","GNQ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","-20000","","","-180000","450000","520000","2170000","2440000","5630000","1680000","500000","890258.9696127","11073778.6647058","41324758.9335023","6018320.15756731","22301675.6350731","16995533.4921224","126924170.672485","376180404.220707","53451528.1778","274768116.7281","154296173.9421","154499589.8738","940741215.6788","323391507.4578","689779766.0014","340914468.516","769146185.1714","469506014.6494","1242731087.2645","-793872332.8234","1636219625.3171","2734000000","1975000000","985256411.512","582948701.8906","167875182.5769","233325072.8367","53998812.9036","304827249.4895","396077778.5855","452287114.3862","",
"Greece","GRC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","50000000","42000000","55000000","62000000","67000000","24000000","305000000","387000000","428000000","613000000","672000000","520000000","436000000","439000000","485000000","447000000","471000000","683000000","907000000","752000000","1005000000","1135000000","1144000000","977000000","981000000","1053000000","1058000000","984000000","71200000","82701091.4183129","-8195469.28845539","2001266.56220178","34180546.5370646","1408086698.62351","2147927926.75839","688484256.649089","5411403362.23122","1957124444.19443","5733447473.24929","2766296835.47191","532926980.500455","1092191387.83039","1662090329.83805","2945271844.6857","2697339246.05446","1268938505.86333","2698544612.16074","3439131879.75518","4025447788.57701","4999635989.53698","",
"Grenada","GRD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","-100000","1400000","0","0","0","1900000","2500000","2800000","4111111.11111111","4481481.48148148","14722222.2222222","14981481.4814815","10481481.4814815","12874074.0740741","15274074.0740741","22581481.4814815","20248148.1481481","19311111.1111111","19977777.7777778","16962962.962963","33500000","48685185.1851852","41551851.8518519","37407407.4074074","58748148.1481481","54488888.8888889","89166666.6666667","65014333.3333333","70157129.6296296","89787148.1481481","156554796.666667","134832583.333333","102556362.962963","60420861.1111111","42648183.7037037","31489862.962963","74688413.3333333","103996038.709259","153325880.36738","113533411.232282","138812161.45886","153748019.800794","131044444.4444","",
"Greenland","GRL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","29400000","28600000","15900000","34800000","47400000","80000000","12500000","97500000","127200000","117000000","110700000","127100000","77100000","45000000","38000000","61800000","68800000","150200000","329900000","76200000","47700000","90700000","94100000","142500000","65200000","75200000","76900000","631400000","1346300000","924600000","-788600000","-936494410.38247","-1016996773.78154","19488617.59936","321400000","540000000","635300000","859200000","731386670","499821250","1102460180","876760590","1399819890","1522143500","1407555280","1203355080","845786560","998344470","922397870","1169327140","",
"Guam","GUM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","9000000","-2440000","2500000","8200000","1360000","800000","5010000","-1764705.88304498","4020000","588235.294348328","588235.294348328","-1777777.77840988","4433333.33481111","4733333.33491111","4489019.5194584","1810974.26891343","-9000000","4350000","2100000","-2060000","7900000","12340000","146610000","69540000","106690000","74420000","59000000","52000000","44000000","46000000","67100000","56000000","43600000","26100000","30000000","76800000","102400000","152400000","178000000","164000000","198000000","246800000","277910000","200558390","237750048.55","137700000","162654036.352959","327343651.21783","1180405596.06866","1695179887","",
"High income","HIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","9282565074.63521","10893620620.1062","12431121668.2951","15594864875.0713","18940909014.5477","19632146468.9325","15673121355.4432","22196292628.4767","27300454577.0619","34508698836.6622","45642899986.4395","57045135253.2911","54216782124.7429","43776310258.9401","50628192834.6191","33381001667.7338","72163370409.5784","128783676536.765","148131515198.292","179517223077.877","218519456636.458","145361818234.07","143816806640.56","172412648712.55","197378655869.306","270977060069.581","304221477734.039","382015227846.377","645398563905.462","1045487721500.05","1422007114585.63","733680936008.233","601328063483.215","575959580077.112","792931606894.258","1262470916393.16","1811240587716.63","2586756993254.19","1846769314762.62","1018022755188.65","1298140631862.64","1628074542863.55","1399857806269.85","1458707725215.96","1301685487918.62","2060358439026.92","2180539991498.47","1663034173336.02","446483822176.087","910994609713.318","",
"Hong Kong SAR, China","HKG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","49822078.0648","59483393.583","110442097.0029","271274584.7481","153444422.9371","377359617.8898","255361829.7769","273737273.0175","477382649.1378","648065889.9604","710201409.372","2062785581.929","1236856767.6529","1144127082.4335","1287739696.0491","-267220620.9816","1888313589.9227","6249829233.7414","4978949480.4595","2041094981.4027","3275072298.156","1020860062.674","3887467095.7226","6929625914.8648","7827938820.5041","6213362503.5989","10460173705.3332","11368147926.4908","13939361335.8582","25355410569.0154","70495739305.8458","31291719644.6149","6747855220.81764","18567357065.233","22194238604.966","40963127270.6954","44901793968.8764","62121011424.0703","67035187587.6672","54275707074.2543","82709142976.2978","96135081265.0953","74887135901.3219","76857453417.8737","129847455921.475","181047431127.246","133259182324.997","125716724339.795","97036255478.9459","58299361094.7774","",
"Honduras","HND","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","8400000","7400000","3000000","6600000","-1149999.99976168","7000000","5250000","8900000","13150000","28200000","5800000","-3600000","13800000","21000000","20450000","27500000","30000000","38650000","48300000","51000000","43500000","52100000","47600000","26700000","34800000","50000000","90900000","121500000","99000000","237300000","349978000","309826700","287314900","390166272.910663","592120092.945897","601059572.180071","717591908.177828","966926354.327952","1200798087.04613","494497450.521718","607376418.071287","1042571020.7703","1081346795.58822","1069029263.15978","1704790710.03868","1316679827.33597","1147030449.99683","949955941.517779","1442587576.2096","955095297.980428","",
"Heavily indebted poor countries (HIPC)","HPC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","306794000","143210000.00068","259054985.03911","380329999.995316","377841910.274427","513134921.199953","541019850.265993","421326634.953951","695217442.634786","694128839.834426","789971792.809851","754371998.584071","483790872.598098","188085491.379686","203002618.059433","578010393.293587","-15811821.8471531","553089685.779257","619129808.532835","919883279.273591","708906380.044428","355549390.793533","588676345.262443","1219407225.88365","1186793903.06803","1683486032.08832","1897157226.09311","3333085606.05596","4053908679.58351","4612014561.35523","4053506920.21836","4685371733.80806","5891948332.52512","6835601030.41317","7421869791.70945","8173539549.52296","10332365706.4486","14870964638.1239","19424603891.5772","15638981017.3583","23786832487.4597","28509116253.235","32570867572.7256","35188110502.434","29399016622.8748","29884923327.2163","24657516709.1247","29561306799.8389","29422453404.1717","26611462790.9502","",
"Croatia","HRV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","144186480.153655","114440874.376863","108053139.664729","492528182.656309","596514805.246476","1004077219.78391","1454741833.64146","1015069996.97348","1036758145.87206","980784304.813265","1846434012.04769","1314179917.33292","1814728743.16264","3346611893.3292","4645807617.35418","5249620116.02881","3069599255.91982","1545050408.33734","1248979435.63125","1465100044.52763","937309759.586375","3184022339.46982","52276286.8024189","418512745.53143","476823315.600372","1212763554.01445","1170052265.37469","",
"Haiti","HTI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2800000","3400000.00068","4059985.03910975","6979999.99531595","7939993.41632895","2640000.000528","7780000.001556","8000000.0016","10000000.002","12000000.0024","13000000.0026","8340000.001668","7080000.001416","8420000.001684","4460000.00037167","4920000","4820000","4680000","10100000","9360000","8000000","-1800000","-2200000","-2800000","-2800000","7400000","4100000","4000000","10760000","30000000","13250000","4400000","5700000","13800000","5900000","26000000","160600000","74500000","29800000","55470000","178000000","119000000","156000000","161918586.25","99000000","105680000","104900000","374855000","105000000","75000000","",
"Hungary","HUN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","553809000","1462141210.2598","1479165393.92739","2349715110.57644","1144083870.1178","4804151332.43276","3288936448.51943","4164123319.5914","3261654749.79361","3384965975.25316","2747712559.81382","4058819560.69834","3643428379.51995","4157510420.33352","4538099567.15789","27489690204.0215","18678720024.6862","70631297038.9164","75107772943.2045","-2792080129.12211","-20770280260.78","10740966550.9834","10815928328.3018","-3586600504.51759","13060104658.7999","-5266437314.96472","69681210262.328","-12133055292.6452","-64701744466.8448","92164560624.3042","",
"IBRD only","IBD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2491210760.77526","2701384457.17101","1733455902.18618","3643465889.14523","4566983789.36585","5358260619.372","4026825174.68981","4083549202.29652","5849369133.22178","6847843445.23894","8184029276.74327","11764372051.1642","10142749446.0842","8806830918.88916","8762754537.8325","10364315582.966","9524070747.29748","10318568869.8332","17500418326.6367","18791851020.7619","20018382892.2318","28864616907.0582","41229486157.9288","60246949395.3245","82321356263.908","94465756718.58","119617626373.276","158615225275.723","157366383090.703","170024266256.121","157038320215.737","167388660649.322","154301329143.854","163220674835.088","227837668397.915","305025076245.104","403256686597.74","557517409181.339","629138895885.322","426950037825.57","626133160530.734","736247362022.232","680347600347.141","723888211027.647","654398613087.853","609813641903.682","550108976159.505","525504083018.1","603103907416.216","570975372706.435","",
"IDA & IBRD total","IBT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3174880760.77526","3212544457.17169","2422790887.22529","4570655889.14055","5313032699.64028","6381575395.33056","5050469285.90478","5082941050.16568","6905481757.2408","8041869818.91159","8498148084.07051","13294573315.4045","11270310472.6896","9598994464.68205","9382351344.52255","11731599359.2004","10005527860.6114","11803533812.7198","18982919087.1067","22263761426.3905","21921316935.136","30986119442.1167","44295531892.5678","64731201510.2796","86698739802.3082","98132521248.2452","123877882856.134","163960863194.193","163006908341.989","176486504110.289","163364432930.687","174128230842.653","163244746190.39","173995076283.802","240913294514.231","323463177533.484","428404030072.362","593053518414.842","672299776455.402","462609759004.08","667148273084.608","786283654252.14","730084188117.453","776030582003.829","701560530268.61","659475730845.108","594529789423.64","575722869317.747","650000422795.224","617083257094.104","",
"IDA total","IDA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","683670000","511160000.00068","689334985.03911","927189999.995316","746048910.274427","1023314775.95856","1023644111.21496","999391847.869164","1056112624.01902","1194026373.67265","314118807.327246","1530201264.24029","1127561026.60533","792163545.792887","619596806.690053","1367283776.23431","481457113.313875","1484964942.88659","1482500760.47","3471910405.62856","1902934042.9042","2121502535.05855","3066045734.63903","4484252114.95514","4377383538.40021","3666764529.66532","4260256482.8572","5345637918.46991","5640525251.28598","6462237854.16811","6326112714.95041","6739570193.33033","8943417046.5363","10774401448.7138","13075626116.316","18438101288.3792","25147343474.6216","35536109233.5024","43160880570.0805","35659721178.5103","41015112553.8735","50036292229.9079","49736587770.312","52142370976.1821","47161917180.757","49662088941.4259","44420813264.135","50218786299.6476","46896515379.0078","46107884387.6685","",
"IDA blend","IDB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","417620000","420630000","515770000","615750000","472460000","595518747.468244","472620978.569192","569046574.124616","397335618.587455","611564754.215481","-280995598.859339","1000268729.39711","806209525.213584","871070052.037905","463058227.271303","1108516178.70165","401239865.972666","1068507456.31199","887134523.395235","2353070649.65028","991235562.311056","1189955554.2424","1537794812.54593","2368176009.40475","2653898683.42235","1917880155.87373","2029666370.59867","1824847566.24139","1665692209.29149","2140135987.97318","1996567479.60629","1782698893.96852","3749475911.78833","3796805556.08474","3963982625.64386","9045806761.88086","12249927416.5872","16124792203.1731","17941188477.4608","15191777819.5802","12732156442.8138","15172192765.1942","11581586786.3638","12223629114.7565","13222492244.6818","12765369688.8418","10347902795.7737","14472266518.848","12669078832.7676","14001116998.1688","",
"Indonesia","IDN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","145380000","299070000","253520000","581000000","182120000","1292060000","747590000","235000000","417710000","226000000","180000000","133000000","225000000","292000000","222000000","310000000","258000000","385000000","576000000","682000000","1093000000","1482000000","1777000000","2004000000","2109000000","4346000000","6194000000","4677000000","-240800000","-1865620963.49087","-4550355285.71428","-2977391857.14286","145085548.722222","-596923827.786241","1896082770","8336257207.64285","4914201435.40071","6928480000","9318453649.82664","4877369178.43651","15292009410.5099","20564938226.7185","21200778607.8727","23281742361.5305","25120732059.5134","19779127976.9576","4541713739.23769","20510310832.4469","18909826043.5105","24993551748.0098","",
